"Rowid_","MASK","X","Y","SLOPE_PERCENT","COVER_FALL09","COVER_FALL11","COVER_SPRING10","COVER_SPRING11","CTI","DEM_AZ_FT","PRECIP_AVG"
,710,272299.432241,4093040.557364,11.949250,10.000000,11.000000,12.000000,15.000000,6.129353,3105.010986,9.609454
,711,260809.428167,4089710.593084,14.680968,24.000000,31.000000,22.000000,36.000000,4.824865,3724.451416,10.016541
,712,279161.030664,4090076.923727,35.533145,10.000000,26.000000,24.000000,24.000000,4.346413,3690.960205,11.344101
,713,254877.325102,4096793.509219,75.730064,13.000000,8.000000,7.000000,5.000000,5.130150,3423.112304,8.877957
,714,228919.030603,4088840.616674,3.113459,22.000000,8.000000,14.000000,5.000000,8.572859,2220.498779,7.419689
,715,252682.264710,4090915.499143,28.315679,20.000000,26.000000,27.000000,35.000000,4.168003,3870.117187,9.655517
,716,252709.865678,4097317.390877,13.699831,28.000000,29.000000,21.000000,22.000000,4.894040,3448.079345,10.097249
,717,259314.318130,4094309.819753,15.899989,27.000000,32.000000,29.000000,37.000000,4.745093,3644.824951,9.488194
,718,269671.043247,4090866.408881,31.737648,7.000000,10.000000,15.000000,15.000000,3.360764,3272.184814,9.982289
,719,290178.092754,4094306.854655,6.864312,11.000000,20.000000,6.000000,16.000000,5.990536,3239.451171,10.565753
,720,267406.598770,4091713.910897,3.458499,18.000000,20.000000,20.000000,23.000000,9.011442,3108.405761,9.103548
,721,263335.899583,4091685.951409,8.586462,23.000000,27.000000,23.000000,35.000000,6.747524,3417.694335,9.309060
,722,292371.874907,4093582.278505,6.972376,25.000000,19.000000,23.000000,25.000000,11.084926,3306.921142,11.626778
,723,249661.162394,4094474.611476,55.546844,28.000000,32.000000,27.000000,30.000000,3.899651,3198.922363,8.802367
,724,234780.718721,4097050.269525,42.265312,11.000000,32.000000,6.000000,30.000000,5.020214,2223.873291,7.303153
,725,284319.407454,4093461.102002,6.182828,10.000000,7.000000,10.000000,13.000000,6.382773,3293.879882,11.486620
,726,228002.715592,4067976.061988,11.566392,19.000000,17.000000,17.000000,22.000000,5.063313,2672.594726,7.485830
,727,254685.989673,4094943.783509,73.311111,4.000000,3.000000,5.000000,7.000000,3.216706,2405.449707,8.087012
,728,229285.991422,4090234.980623,25.269845,15.000000,3.000000,15.000000,18.000000,5.785888,2208.866210,7.412602
,729,234107.120772,4089559.374923,2.334724,14.000000,14.000000,12.000000,15.000000,9.995677,2215.293212,6.906696
,730,235249.272826,4070805.720182,7.101195,28.000000,24.000000,25.000000,28.000000,5.956605,2557.319580,8.050004
,731,260493.234370,4093786.579524,4.368915,30.000000,30.000000,26.000000,32.000000,5.343754,3854.084228,9.334650
,732,258409.322726,4098287.087157,18.715240,19.000000,25.000000,21.000000,33.000000,5.275228,3564.508056,9.334650
,733,235367.920592,4073679.335802,9.107029,15.000000,18.000000,16.000000,22.000000,5.707834,2270.079589,7.454729
,734,234078.182409,4084967.784737,3.157520,11.000000,14.000000,5.000000,12.000000,7.277904,2034.194702,7.086617
,735,232968.003522,4084698.525167,23.370637,17.000000,14.000000,13.000000,12.000000,3.666795,2114.852294,7.146461
,736,240932.358349,4096866.843240,3.740543,23.000000,14.000000,21.000000,23.000000,6.192173,2360.888427,8.268901
,737,255980.316107,4096898.908540,112.625961,23.000000,20.000000,19.000000,19.000000,3.703635,3838.430908,9.423627
,738,262266.725676,4089074.582946,2.745343,21.000000,26.000000,21.000000,29.000000,6.501484,3605.697021,10.092525
,739,248811.724017,4092158.824971,61.703041,24.000000,28.000000,22.000000,31.000000,3.389082,2511.105712,8.601185
,740,230790.694014,4066410.481857,4.347257,23.000000,20.000000,24.000000,30.000000,7.746598,2828.642089,7.937799
,741,235354.260488,4080831.315443,5.703489,20.000000,15.000000,15.000000,16.000000,7.023094,1815.059448,7.112208
,742,287706.242502,4091020.712092,6.124543,16.000000,13.000000,11.000000,13.000000,7.490888,3516.033203,11.228353
,743,238389.679800,4091395.405828,1.755851,15.000000,20.000000,13.000000,23.000000,6.948493,2142.238037,7.225987
,744,273184.998756,4095864.444436,0.947611,10.000000,16.000000,7.000000,19.000000,6.872126,2882.967285,9.140950
,745,263194.280246,4093943.577059,17.833908,19.000000,21.000000,20.000000,25.000000,5.546611,3404.946289,8.979926
,746,261601.977571,4095648.337768,10.625554,24.000000,25.000000,26.000000,29.000000,5.553628,2718.960937,8.800398
,747,232499.741939,4072346.051378,3.888209,23.000000,21.000000,20.000000,25.000000,7.762886,2074.427001,7.240948
,748,259069.946339,4087770.167903,42.903530,26.000000,25.000000,27.000000,32.000000,4.445607,4059.427490,10.990163
,749,288962.434517,4091846.618757,5.119010,14.000000,15.000000,11.000000,12.000000,6.571562,3325.083984,10.983863
,750,336082.004021,4090532.500399,2.398013,32.000000,36.000000,33.000000,36.000000,5.943572,5354.576660,14.811425
,751,328867.353336,4095392.991979,149.617080,32.000000,38.000000,31.000000,32.000000,5.142395,5752.159179,13.911818
,752,326647.965878,4096353.905448,36.642658,34.000000,36.000000,38.000000,35.000000,6.161493,5803.333984,14.813394
,753,335281.137261,4090812.769018,7.536273,22.000000,28.000000,25.000000,28.000000,5.491669,5657.629882,14.031503
,754,333513.112987,4096415.273010,19.626892,22.000000,20.000000,11.000000,19.000000,5.227666,5536.628417,14.681504
,755,320673.745277,4093660.023778,0.887485,29.000000,33.000000,29.000000,32.000000,10.601117,4874.109375,12.563392
,756,325522.610272,4090485.730538,1.831057,15.000000,28.000000,24.000000,34.000000,8.005000,4955.084472,12.865756
,757,336343.054587,4095705.995270,3.158418,26.000000,24.000000,18.000000,16.000000,9.279151,5395.064453,14.555520
,758,331403.843341,4082209.842928,5.220753,24.000000,26.000000,29.000000,30.000000,7.245068,5054.091308,12.956306
,759,342562.635323,4082949.761931,7.998749,23.000000,21.000000,23.000000,21.000000,7.041586,5030.044921,12.437408
,760,334834.181068,4084519.348941,0.568900,19.000000,14.000000,16.000000,16.000000,15.464027,5241.020996,14.344889
,761,323695.446545,4090828.413726,1.570175,20.000000,25.000000,20.000000,20.000000,8.313051,4882.233398,12.731109
,762,322017.061084,4087408.695816,3.677724,19.000000,22.000000,21.000000,20.000000,7.595460,5005.879882,12.800795
,763,317961.367818,4095109.163577,2.242607,22.000000,30.000000,23.000000,26.000000,8.718561,4865.328613,12.600794
,764,322783.611335,4096677.792323,4.622769,20.000000,13.000000,21.000000,16.000000,5.980438,5057.582031,12.528353
,765,335888.276728,4091817.392028,2.684885,30.000000,36.000000,28.000000,30.000000,9.049419,5348.087402,14.171661
,766,333836.005410,4095359.708363,8.516030,15.000000,33.000000,17.000000,24.000000,6.873542,5397.037597,14.164968
,767,327654.849938,4091593.452138,4.242518,15.000000,19.000000,15.000000,29.000000,6.471707,5075.975097,13.120873
,768,341259.359075,4088446.238863,3.981837,33.000000,29.000000,29.000000,32.000000,8.001536,6274.374511,15.079535
,769,351757.688016,4087752.427346,0.995238,28.000000,25.000000,26.000000,23.000000,8.209226,5125.517578,12.683077
,770,343099.091420,4085551.948796,37.852531,26.000000,30.000000,29.000000,39.000000,10.276307,5355.653808,12.910243
,771,375367.466843,4095312.940588,5.708023,34.000000,36.000000,31.000000,35.000000,6.462691,5229.367187,13.952370
,772,322909.704618,4090186.980435,0.494384,16.000000,26.000000,18.000000,25.000000,8.621375,4854.588378,12.724022
,773,349213.668561,4092856.311495,11.127509,31.000000,32.000000,27.000000,28.000000,5.795160,5237.664062,13.685047
,774,359614.797600,4095653.822133,2.426227,25.000000,33.000000,24.000000,31.000000,8.329765,4941.114257,12.557094
,775,360293.177510,4090394.691416,3.434653,23.000000,28.000000,20.000000,25.000000,5.584362,4725.712402,10.995676
,776,344577.691617,4086855.659265,1.918714,32.000000,36.000000,26.000000,30.000000,6.166675,5054.710449,12.696070
,777,311048.704148,4093632.044354,2.181143,28.000000,29.000000,29.000000,37.000000,10.420355,4897.876953,13.190559
,778,341070.886683,4086692.473065,61.792499,40.000000,33.000000,37.000000,35.000000,4.486243,5701.468750,13.422842
,779,319836.903018,4093998.748757,1.365941,26.000000,31.000000,27.000000,28.000000,9.339382,4861.983398,12.558668
,780,321698.831190,4089477.519775,2.803040,17.000000,23.000000,17.000000,25.000000,9.425247,4872.020996,12.708274
,781,337673.606872,4083735.716137,205.385696,14.000000,20.000000,17.000000,21.000000,3.285139,5870.351562,14.814575
,782,330228.437884,4080200.188892,10.195682,16.000000,20.000000,17.000000,18.000000,8.159864,5108.212402,12.440952
,783,345721.844234,4094034.684953,18.681877,24.000000,21.000000,18.000000,22.000000,5.682465,5593.488769,14.415756
,784,313324.122347,4092077.808190,4.726953,26.000000,31.000000,29.000000,28.000000,10.848408,5207.037597,13.027959
,785,357497.766138,4089920.011666,6.554653,24.000000,30.000000,23.000000,29.000000,6.547560,5026.140136,11.653944
,786,360608.204225,4094774.436996,2.127016,25.000000,38.000000,25.000000,35.000000,10.494339,4864.673339,12.374022
,787,308118.200738,4093537.744981,34.694446,6.000000,17.000000,8.000000,21.000000,6.827034,5086.749511,13.553944
,788,340784.918431,4087132.591573,45.645660,49.000000,38.000000,35.000000,30.000000,5.299943,5874.580566,13.422842
,789,371902.368232,4095517.574722,2.039252,26.000000,34.000000,31.000000,31.000000,8.408296,5166.434082,14.725993
,790,336486.596289,4094193.017164,5.552244,29.000000,24.000000,20.000000,20.000000,5.104032,5408.726562,14.684260
,791,348107.733297,4090486.445786,7.410818,17.000000,32.000000,20.000000,27.000000,8.281078,5163.927246,13.227566
,792,347468.023885,4087967.176978,3.233455,19.000000,27.000000,22.000000,29.000000,7.841861,5081.093261,12.941345
,793,362442.245308,4091920.828138,2.423563,26.000000,34.000000,18.000000,21.000000,7.031596,4943.584960,11.744100
,794,320913.966426,4087219.292795,0.911310,18.000000,16.000000,17.000000,16.000000,7.604481,5043.811523,12.848432
,795,340918.648416,4094824.273088,5.837257,32.000000,37.000000,26.000000,30.000000,8.098508,6066.338378,15.818512
,796,375435.740336,4093052.816014,6.179794,6.000000,7.000000,7.000000,4.000000,8.462697,5044.848144,13.059062
,797,321010.490173,4090282.079483,2.672035,12.000000,23.000000,17.000000,26.000000,8.032739,4850.647949,12.713786
,798,307996.249436,4090795.704222,35.613277,6.000000,7.000000,5.000000,7.000000,5.953595,4977.047363,13.340559
,799,323963.350722,4091196.555084,2.545145,15.000000,29.000000,19.000000,27.000000,10.240904,4905.519531,12.731109
,800,346971.570487,4093233.733862,19.729755,25.000000,29.000000,29.000000,30.000000,8.112795,5480.629394,14.110243
,801,348169.977911,4089618.891072,3.596462,15.000000,6.000000,13.000000,6.000000,7.840874,5202.649902,13.227566
,802,347329.022317,4091378.861254,14.334157,12.000000,19.000000,7.000000,20.000000,6.101520,5253.507812,13.505519
,803,320710.513880,4095904.382309,2.744052,23.000000,28.000000,25.000000,29.000000,5.808706,4936.548828,12.497645
,804,360109.968788,4093076.960769,0.509424,4.000000,18.000000,17.000000,19.000000,8.185851,4819.592285,11.951188
,805,319390.628208,4096062.555726,1.892984,13.000000,20.000000,16.000000,16.000000,8.819293,4894.962890,12.527172
,806,348293.664122,4087589.161791,1.568638,24.000000,26.000000,23.000000,24.000000,9.951474,5050.876953,12.812605
,807,353322.517892,4093735.465499,2.426657,22.000000,20.000000,21.000000,25.000000,11.461244,5097.529296,13.675992
,808,376428.643807,4094994.157512,4.224463,28.000000,25.000000,24.000000,19.000000,6.070501,5021.920898,13.722448
,809,328721.725684,4096561.954627,4.280601,26.000000,29.000000,22.000000,25.000000,7.762053,5800.994140,14.185834
,810,351978.863875,4088907.581880,16.257820,24.000000,32.000000,16.000000,26.000000,4.722853,5078.629882,12.621660
,811,383612.376783,4094946.578430,3.900868,27.000000,21.000000,22.000000,24.000000,5.457076,5304.974609,13.953157
,812,346949.088344,4086661.481844,3.323416,29.000000,39.000000,27.000000,34.000000,8.182247,5045.206542,12.567329
,813,336194.032536,4088722.239001,28.376041,32.000000,25.000000,24.000000,32.000000,5.957623,5640.479980,14.693709
,814,314550.160661,4096809.330668,4.765837,23.000000,31.000000,24.000000,36.000000,7.741683,4676.968261,12.797644
,815,319467.600980,4091720.030475,1.443676,24.000000,35.000000,21.000000,30.000000,9.159192,4842.592773,12.619297
,816,321283.507123,4090068.450038,3.006080,12.000000,17.000000,12.000000,20.000000,5.717561,4857.165527,12.708274
,817,351463.291546,4090084.489417,10.090048,30.000000,20.000000,29.000000,23.000000,5.893035,5028.481933,13.082291
,818,315643.541628,4093743.785555,82.010925,23.000000,23.000000,25.000000,28.000000,4.714000,4915.427734,12.751975
,819,315206.052103,4096251.937637,0.950623,28.000000,33.000000,26.000000,30.000000,7.562151,4707.763183,12.711818
,820,325184.219867,4096216.616691,7.158370,20.000000,13.000000,19.000000,15.000000,7.489020,5041.102539,13.181897
,821,324931.805701,4094587.586708,5.358000,22.000000,19.000000,20.000000,17.000000,8.030045,5064.196289,13.507093
,822,358252.955045,4092767.138076,3.236119,14.000000,16.000000,16.000000,14.000000,7.030275,4896.301269,12.251582
,823,355100.777223,4095976.307189,10.913730,29.000000,31.000000,24.000000,27.000000,4.428254,5046.242187,12.251582
,824,336353.630223,4092039.326046,2.221336,1.000000,3.000000,0.000000,0.000000,14.689587,5385.926269,14.950401
,825,334661.538725,4087154.703640,4.885713,28.000000,27.000000,17.000000,26.000000,6.330545,5888.616699,14.403552
,826,340774.757490,4088772.319424,2.730422,40.000000,41.000000,41.000000,42.000000,8.949397,6330.586914,15.079535
,827,336812.218879,4085244.341569,29.312870,34.000000,28.000000,29.000000,28.000000,9.233263,5419.083496,15.496071
,828,363503.101084,4095195.535119,11.190835,20.000000,18.000000,24.000000,26.000000,6.012592,4815.700683,12.153551
,829,350712.968100,4089684.250878,2.567330,19.000000,21.000000,22.000000,20.000000,7.821352,5077.151855,12.973235
,830,377444.660274,4094330.146815,0.997316,25.000000,34.000000,26.000000,31.000000,10.582135,4964.942382,13.158275
,831,338899.906012,4087814.752964,142.628463,22.000000,19.000000,25.000000,16.000000,4.422977,6105.290527,15.792529
,832,368108.582999,4095006.359411,4.827464,21.000000,28.000000,22.000000,24.000000,7.728848,4881.396972,13.290164
,833,333955.532850,4094340.984790,32.362209,32.000000,29.000000,30.000000,31.000000,7.212480,5455.898437,14.039771
,834,356752.086828,4091627.415411,8.895438,28.000000,20.000000,22.000000,15.000000,5.325859,4959.121093,12.351975
,835,341755.945694,4095035.170520,0.514429,33.000000,38.000000,26.000000,32.000000,17.412609,5919.774414,16.081899
,836,343196.571765,4087192.318831,1.667932,31.000000,39.000000,27.000000,32.000000,6.306569,5118.148437,12.828747
,837,345996.376827,4095704.875804,3.048774,30.000000,30.000000,28.000000,31.000000,7.312997,5487.162109,14.642134
,838,353461.904574,4093276.395144,2.643593,35.000000,39.000000,32.000000,40.000000,9.024337,5060.713378,13.452369
,839,349343.869236,4089127.051584,1.459391,30.000000,30.000000,22.000000,25.000000,6.440101,5136.789062,12.928748
,840,347836.586100,4093125.002856,17.820457,26.000000,23.000000,30.000000,31.000000,5.324208,5208.889160,13.748040
,841,319009.084134,4095369.027964,2.473118,15.000000,4.000000,12.000000,2.000000,8.746079,4853.584960,12.568511
,842,371791.059239,4095379.535207,4.414296,27.000000,36.000000,27.000000,33.000000,8.552248,5151.746582,14.725993
,843,332001.347936,4092576.707078,30.421888,31.000000,15.000000,25.000000,23.000000,4.789407,6065.507812,13.680715
,844,361198.030791,4092908.037428,5.363459,27.000000,37.000000,26.000000,28.000000,6.237236,4852.527832,11.882683
,845,350290.695924,4088267.521283,2.944277,28.000000,34.000000,26.000000,28.000000,6.431649,5129.651855,12.698039
,846,332896.057729,4095211.553428,32.627956,20.000000,24.000000,16.000000,23.000000,4.431722,5578.966796,14.204731
,847,335533.608122,4089932.409195,5.439602,37.000000,38.000000,36.000000,37.000000,6.223224,5311.265625,13.957881
,848,372123.724135,4095335.345506,3.137887,20.000000,18.000000,23.000000,13.000000,7.466460,5177.070312,15.018512
,849,312017.655314,4091242.711242,2.794216,30.000000,25.000000,28.000000,25.000000,6.483762,5333.435058,13.143708
,850,360334.963433,4092220.492891,3.671691,28.000000,35.000000,27.000000,32.000000,8.156664,4894.388183,11.862998
,851,347788.528949,4086989.471417,1.540104,15.000000,17.000000,16.000000,18.000000,7.079646,5040.727539,12.617330
,852,347654.439600,4089336.688532,3.601203,14.000000,20.000000,21.000000,24.000000,8.176105,5188.938964,13.358669
,853,349469.104802,4085561.969375,2.445286,28.000000,29.000000,27.000000,26.000000,7.310354,5155.095214,11.920478
,854,348964.714188,4086937.303852,3.658268,29.000000,30.000000,25.000000,31.000000,5.521324,5122.406738,12.528353
,855,355761.664321,4095907.243958,2.690900,31.000000,33.000000,28.000000,27.000000,7.907762,5014.412597,12.528353
,856,332052.868846,4084236.707666,6.872612,20.000000,26.000000,20.000000,21.000000,4.890725,5287.020996,13.520873
,857,348794.186350,4092337.897261,4.170419,29.000000,41.000000,29.000000,36.000000,8.029294,5202.625488,13.372842
,858,349120.314268,4092229.721849,7.184798,31.000000,38.000000,29.000000,33.000000,6.638084,5185.913085,13.372842
,859,336110.529803,4083162.488885,41.625476,16.000000,9.000000,9.000000,13.000000,3.782708,5060.727050,14.018511
,860,336696.961881,4093886.053212,25.840236,22.000000,22.000000,12.000000,19.000000,4.664956,5684.263671,14.684260
